PlayerID,GameID,AchievementID,GainTime
96,189,2274,2021/1/15
59,189,2278,2021/3/15
59,189,2275,2022/7/27
59,189,2280,2022/7/20
62,190,3287,2021/10/17
62,190,3286,2021/5/19
62,190,6206,2023/12/16
62,190,3282,2023/6/30
85,190,6206,2021/1/2
85,190,3277,2020/9/11
85,190,3279,2021/1/31
85,190,3288,2021/7/16
39,190,3277,2022/11/13
39,190,3284,2023/5/29
3,191,3080,2020/5/15
3,191,3083,2020/5/24
3,191,3082,2020/6/24
3,191,3424,2020/10/30
50,191,3088,2023/4/4
50,191,3089,2020/9/23
50,191,5221,2023/12/20
81,192,4482,2023/4/29
81,192,4480,2021/9/21
81,192,4484,2024/1/5
85,192,4473,2021/6/12
85,192,4478,2021/5/2
86,192,4482,2021/8/27
86,192,4480,2024/1/22
86,192,4483,2023/11/19
86,192,4475,2023/7/13
69,193,928,2022/10/7
69,193,926,2021/3/10
94,193,930,2023/2/26
94,193,925,2021/5/24
94,193,921,2021/10/5
94,193,937,2021/3/20
37,194,1757,2020/6/28
37,194,1766,2020/6/21
68,194,1761,2022/6/23
68,194,1759,2022/9/15
68,194,1752,2024/2/6
22,195,5201,2023/2/20
22,195,5202,2021/11/25
22,195,5196,2023/7/8
22,195,5203,2022/10/17
22,195,5191,2023/7/19
21,195,5195,2022/7/12
21,195,5201,2024/1/6
21,195,5197,2022/4/18
21,195,7823,2020/4/15
21,195,5480,2023/12/1
73,196,5042,2021/12/23
73,196,5045,2020/12/15
73,196,5050,2022/2/24
73,196,8029,2020/8/12
100,196,8029,2024/1/28
100,196,5052,2020/5/20
100,196,5044,2024/1/28
100,196,7381,2020/10/17
100,196,5040,2023/10/18
95,196,5052,2023/2/1
95,196,5043,2020/11/9
95,196,5041,2022/1/28
95,196,5054,2021/10/23
95,196,5040,2022/9/20
20,197,3547,2022/4/29
20,197,3548,2020/8/11
20,197,3556,2021/1/1
20,197,3550,2020/12/14
21,197,3552,2020/5/1
21,197,6654,2023/11/11
21,197,3546,2021/9/30
21,197,3554,2021/7/31
21,197,3547,2021/1/16
21,198,4538,2021/4/10
21,198,4529,2020/10/12
8,198,4533,2021/10/28
8,198,4538,2020/12/24
8,198,4534,2023/1/20
9,199,4248,2020/6/15
9,199,4259,2024/1/2
9,199,4262,2021/7/6
9,199,4250,2021/9/9
63,199,7364,2021/6/20
63,199,9541,2022/7/26
63,199,4250,2023/12/5
86,200,1721,2021/10/19
86,200,1729,2023/9/21
86,200,1723,2021/7/15
86,200,1726,2022/10/19
86,200,7487,2022/7/1
79,200,8089,2023/11/24
79,200,1733,2021/1/27
79,200,1723,2022/10/28
40,200,1725,2022/1/16
40,200,1733,2020/11/2
40,200,5403,2023/9/27
30,201,2390,2021/7/10
30,201,2388,2020/10/30
89,202,8363,2023/12/26
89,202,4235,2022/4/24
89,202,4239,2021/4/13
83,202,8363,2021/7/28
83,202,4228,2021/5/13
83,202,4229,2021/5/9
83,202,4235,2023/12/3
83,202,4237,2021/6/4
81,202,4229,2020/12/30
81,202,4232,2020/11/29
81,202,4243,2021/12/6
2,203,2281,2023/2/14
2,203,9696,2020/11/11
2,203,2287,2022/2/23
2,203,6083,2023/6/12
11,203,2286,2020/11/5
11,203,4981,2024/1/2
90,203,7727,2024/1/24
90,203,2292,2020/10/3
44,204,5076,2022/11/3
44,204,5089,2021/3/19
88,204,5073,2024/1/17
88,204,5074,2021/11/8
79,205,3150,2020/4/16
79,205,3146,2022/1/10
79,205,3142,2020/12/14
79,205,3151,2020/7/12
34,205,3142,2023/7/27
34,205,3145,2023/9/14
88,206,2890,2023/7/8
88,206,2898,2023/12/25
42,206,8119,2020/8/7
42,206,2891,2020/8/24
42,206,2897,2023/5/29
42,206,2893,2022/11/24
