GameID,AchievementID,Name,Description
82,550,Legend Begins #2,Complete a mission without taking damage.
82,551,Secret Finder #3,Play the game for 100 hours.
82,552,First Victory #4,Play the game for 100 hours.
82,553,Action Champion #5,Collect all collectibles.
82,554,Completionist #6,Unlock all characters.
82,555,First Victory #7,Complete the main story of Grand Theft Auto V.
82,556,Grand Theft Auto V Master #8,Complete the main story of Grand Theft Auto V.
82,557,Speed Runner #9,Win your first challenge.
82,558,First Victory #10,Collect all collectibles.
82,559,Grand Theft Auto V Master #11,Finish the game on hard difficulty.
82,560,Legend Begins #12,Win your first challenge.
82,561,Action Champion #13,Complete the main story of Grand Theft Auto V.
82,562,Secret Finder #14,Beat the secret boss.
82,563,Explorer #15,Beat the secret boss.
82,564,Unstoppable #16,Finish the game on hard difficulty.
82,565,Survivor #17,Unlock all characters.
82,566,Secret Finder #18,Win your first challenge.
82,567,Action Champion #19,Complete the main story of Grand Theft Auto V.
82,568,Grand Theft Auto V Master #20,Complete the main story of Grand Theft Auto V.
82,569,Explorer #21,Play the game for 100 hours.
82,570,Completionist #22,Unlock all characters.
82,571,Survivor #23,Complete a mission without taking damage.
82,572,Legend Begins #24,Finish the game on hard difficulty.
82,573,Unstoppable #25,Collect all collectibles.
82,574,Unstoppable #26,Play the game for 100 hours.
82,575,First Victory #27,Unlock all characters.
82,576,Unstoppable #28,Beat the secret boss.
82,577,Speed Runner #29,Win your first challenge.
82,578,Speed Runner #30,Complete the main story of Grand Theft Auto V.
29,579,First Victory #1,Unlock all characters.
29,580,First Victory #2,Beat the secret boss.
29,581,First Victory #3,Play the game for 100 hours.
29,582,Legend Begins #4,Complete a mission without taking damage.
29,583,First Victory #5,Collect all collectibles.
29,584,Unstoppable #6,Play the game for 100 hours.
29,585,Unstoppable #7,Beat the secret boss.
29,586,First Victory #8,Complete a mission without taking damage.
29,587,Secret Finder #9,Find all hidden items in the game.
29,588,Unstoppable #10,Beat the secret boss.
29,589,Explorer #11,Complete a mission without taking damage.
29,590,Completionist #12,Collect all collectibles.
29,591,First Victory #13,Complete a mission without taking damage.
66,592,Secret Finder #1,Win your first challenge.
66,593,Legend Begins #2,Complete a mission without taking damage.
66,594,Survivor #3,Achieve top rank in a Role-Playing mode.
66,595,Speed Runner #4,Finish the game on hard difficulty.
66,596,Speed Runner #5,Achieve top rank in a Role-Playing mode.
66,597,Fallout 4 Master #6,Find all hidden items in the game.
66,598,Role-Playing Champion #7,Win your first challenge.
66,599,Speed Runner #8,Play the game for 100 hours.
66,600,Survivor #9,Complete a mission without taking damage.
66,601,Fallout 4 Master #10,Finish the game on hard difficulty.
66,602,Completionist #11,Complete the main story of Fallout 4.
66,603,Survivor #12,Complete a mission without taking damage.
66,604,Explorer #13,Complete a mission without taking damage.
52,605,Secret Finder #1,Collect all collectibles.
52,606,Speed Runner #2,Find all hidden items in the game.
52,607,Unstoppable #3,Collect all collectibles.
52,608,Speed Runner #4,Unlock all characters.
52,609,Sports Champion #5,Unlock all characters.
52,610,Unstoppable #6,Beat the secret boss.
52,611,First Victory #7,Find all hidden items in the game.
52,612,Explorer #8,Beat the secret boss.
52,613,FIFA 16 Master #9,Achieve top rank in a Sports mode.
52,614,First Victory #10,Complete a mission without taking damage.
52,615,Completionist #11,Unlock all characters.
52,616,Survivor #12,Find all hidden items in the game.
52,617,Secret Finder #13,Finish the game on hard difficulty.
52,618,Sports Champion #14,Find all hidden items in the game.
52,619,Legend Begins #15,Collect all collectibles.
52,620,Completionist #16,Win your first challenge.
52,621,Explorer #17,Unlock all characters.
52,622,First Victory #18,Achieve top rank in a Sports mode.
52,623,Secret Finder #19,Win your first challenge.
52,624,Unstoppable #20,Complete the main story of FIFA 16.
52,625,Explorer #21,Win your first challenge.
52,626,Legend Begins #22,Win your first challenge.
52,627,Speed Runner #23,Achieve top rank in a Sports mode.
52,628,Unstoppable #24,Finish the game on hard difficulty.
52,629,Speed Runner #25,Collect all collectibles.
52,630,Completionist #26,Win your first challenge.
157,631,Completionist #1,Collect all collectibles.
157,632,Speed Runner #2,Win your first challenge.
157,633,Unstoppable #3,Collect all collectibles.
157,634,Speed Runner #4,Achieve top rank in a Shooter mode.
157,635,Star Wars Battlefront (2015) Master #5,Play the game for 100 hours.
157,636,Legend Begins #6,Complete a mission without taking damage.
157,637,Shooter Champion #7,Beat the secret boss.
157,638,Legend Begins #8,Find all hidden items in the game.
157,639,Shooter Champion #9,Collect all collectibles.
157,640,Survivor #10,Play the game for 100 hours.
157,641,Completionist #11,Collect all collectibles.
157,642,Completionist #12,Collect all collectibles.
157,643,Secret Finder #13,Win your first challenge.
157,644,Explorer #14,Finish the game on hard difficulty.
157,645,Speed Runner #15,Find all hidden items in the game.
157,646,Secret Finder #16,Beat the secret boss.
49,647,Explorer #1,Win your first challenge.
49,648,Survivor #2,Beat the secret boss.
49,649,Unstoppable #3,Play the game for 100 hours.
49,650,Sports Champion #4,Find all hidden items in the game.
49,651,First Victory #5,Finish the game on hard difficulty.
49,652,FIFA 13 Master #6,Beat the secret boss.
49,653,Unstoppable #7,Finish the game on hard difficulty.
49,654,Secret Finder #8,Play the game for 100 hours.
49,655,Survivor #9,Achieve top rank in a Sports mode.
49,656,Legend Begins #10,Complete the main story of FIFA 13.
49,657,Completionist #11,Achieve top rank in a Sports mode.
49,658,FIFA 13 Master #12,Beat the secret boss.
49,659,First Victory #13,Achieve top rank in a Sports mode.
49,660,Completionist #14,Finish the game on hard difficulty.
49,661,Legend Begins #15,Unlock all characters.
49,662,Explorer #16,Win your first challenge.
49,663,FIFA 13 Master #17,Win your first challenge.
174,664,Completionist #1,Complete a mission without taking damage.
174,665,Unstoppable #2,Beat the secret boss.
174,666,Completionist #3,Play the game for 100 hours.
174,667,Completionist #4,Collect all collectibles.
174,668,The Sims 3 Master #5,Win your first challenge.
174,669,Completionist #6,Play the game for 100 hours.
174,670,Simulation Champion #7,Win your first challenge.
174,671,Speed Runner #8,Win your first challenge.
174,672,Unstoppable #9,Beat the secret boss.
174,673,Explorer #10,Play the game for 100 hours.
174,674,Speed Runner #11,Complete the main story of The Sims 3.
174,675,First Victory #12,Find all hidden items in the game.
174,676,Completionist #13,Collect all collectibles.
174,677,The Sims 3 Master #14,Achieve top rank in a Simulation mode.
174,678,Simulation Champion #15,Finish the game on hard difficulty.
174,679,Speed Runner #16,Complete the main story of The Sims 3.
174,680,Explorer #17,Complete the main story of The Sims 3.
174,681,Survivor #18,Find all hidden items in the game.
83,682,Completionist #1,Complete the main story of Grand Theft Auto: Liberty City Stories.
83,683,Legend Begins #2,Unlock all characters.
83,684,First Victory #3,Complete a mission without taking damage.
83,685,Survivor #4,Find all hidden items in the game.
83,686,Grand Theft Auto: Liberty City Stories Master #5,Complete the main story of Grand Theft Auto: Liberty City Stories.
83,687,Completionist #6,Collect all collectibles.
83,688,First Victory #7,Achieve top rank in a Action mode.
83,689,Survivor #8,Beat the secret boss.
83,690,Speed Runner #9,Complete the main story of Grand Theft Auto: Liberty City Stories.
83,691,Action Champion #10,Play the game for 100 hours.
83,692,Legend Begins #11,Play the game for 100 hours.
83,693,Action Champion #12,Find all hidden items in the game.
83,694,Grand Theft Auto: Liberty City Stories Master #13,Play the game for 100 hours.
83,695,Legend Begins #14,Collect all collectibles.
83,696,Completionist #15,Finish the game on hard difficulty.
83,697,Completionist #16,Play the game for 100 hours.
83,698,Secret Finder #17,Unlock all characters.
83,699,Unstoppable #18,Play the game for 100 hours.
83,700,Survivor #19,Unlock all characters.
83,701,Completionist #20,Complete the main story of Grand Theft Auto: Liberty City Stories.
83,702,First Victory #21,Complete a mission without taking damage.
83,703,Action Champion #22,Complete a mission without taking damage.
83,704,Secret Finder #23,Win your first challenge.
23,705,Call of Duty: Advanced Warfare Master #1,Play the game for 100 hours.
23,706,Legend Begins #2,Win your first challenge.
23,707,Speed Runner #3,Complete a mission without taking damage.
23,708,Completionist #4,Find all hidden items in the game.
23,709,Unstoppable #5,Finish the game on hard difficulty.
23,710,Survivor #6,Achieve top rank in a Shooter mode.
23,711,Secret Finder #7,Unlock all characters.
23,712,Secret Finder #8,Win your first challenge.
23,713,Legend Begins #9,Win your first challenge.
23,714,Call of Duty: Advanced Warfare Master #10,Achieve top rank in a Shooter mode.
23,715,Shooter Champion #11,Beat the secret boss.
23,716,Shooter Champion #12,Achieve top rank in a Shooter mode.
23,717,Survivor #13,Win your first challenge.
23,718,Explorer #14,Win your first challenge.
23,719,Call of Duty: Advanced Warfare Master #15,Finish the game on hard difficulty.
23,720,Call of Duty: Advanced Warfare Master #16,Achieve top rank in a Shooter mode.
23,721,First Victory #17,Beat the secret boss.
23,722,Shooter Champion #18,Win your first challenge.
23,723,Shooter Champion #19,Find all hidden items in the game.
33,724,First Victory #1,Unlock all characters.
33,725,Explorer #2,Find all hidden items in the game.
33,726,Secret Finder #3,Complete the main story of Call of Duty: World at War.
33,727,Shooter Champion #4,Find all hidden items in the game.
33,728,Secret Finder #5,Win your first challenge.
33,729,Shooter Champion #6,Finish the game on hard difficulty.
33,730,Explorer #7,Unlock all characters.
33,731,Speed Runner #8,Unlock all characters.
33,732,First Victory #9,Collect all collectibles.
33,733,Shooter Champion #10,Complete a mission without taking damage.
33,734,Call of Duty: World at War Master #11,Achieve top rank in a Shooter mode.
33,735,Speed Runner #12,Find all hidden items in the game.
33,736,Shooter Champion #13,Achieve top rank in a Shooter mode.
33,737,Completionist #14,Win your first challenge.
33,738,Speed Runner #15,Unlock all characters.
33,739,Survivor #16,Collect all collectibles.
33,740,Survivor #17,Complete the main story of Call of Duty: World at War.
33,741,Completionist #18,Find all hidden items in the game.
33,742,Legend Begins #19,Find all hidden items in the game.
33,743,Call of Duty: World at War Master #20,Play the game for 100 hours.
33,744,Survivor #21,Unlock all characters.
33,745,Call of Duty: World at War Master #22,Collect all collectibles.
33,746,Legend Begins #23,Unlock all characters.
33,747,Secret Finder #24,Complete the main story of Call of Duty: World at War.
33,748,Legend Begins #25,Win your first challenge.
33,749,Speed Runner #26,Unlock all characters.
33,750,Shooter Champion #27,Finish the game on hard difficulty.
25,751,Speed Runner #1,Achieve top rank in a Shooter mode.
25,752,Call of Duty: Black Ops 3 Master #2,Beat the secret boss.
25,753,Shooter Champion #3,Play the game for 100 hours.
25,754,Secret Finder #4,Beat the secret boss.
25,755,Secret Finder #5,Collect all collectibles.
25,756,Unstoppable #6,Unlock all characters.
25,757,First Victory #7,Achieve top rank in a Shooter mode.
25,758,Shooter Champion #8,Finish the game on hard difficulty.
25,759,Survivor #9,Find all hidden items in the game.
25,760,Secret Finder #10,Play the game for 100 hours.
25,761,Speed Runner #11,Complete the main story of Call of Duty: Black Ops 3.
25,762,Unstoppable #12,Unlock all characters.
25,763,First Victory #13,Finish the game on hard difficulty.
25,764,Call of Duty: Black Ops 3 Master #14,Unlock all characters.
25,765,Call of Duty: Black Ops 3 Master #15,Find all hidden items in the game.
25,766,Call of Duty: Black Ops 3 Master #16,Complete a mission without taking damage.
25,767,Survivor #17,Unlock all characters.
25,768,Legend Begins #18,Collect all collectibles.
25,769,Legend Begins #19,Complete the main story of Call of Duty: Black Ops 3.
25,770,Unstoppable #20,Play the game for 100 hours.
17,771,Survivor #1,Achieve top rank in a Shooter mode.
17,772,Battlefield 3 Master #2,Finish the game on hard difficulty.
